epoch,utc,lat,lng,alt_m,speed2d_ms,speed3d_ms,fix,dop,payload
1784772069054,2026-07-23T02:01:09.054Z,-23.6058439,-46.8364181,826.045,16.128,16.260,3,127,130
1784772069109,2026-07-23T02:01:09.109Z,-23.6058449,-46.8364269,825.940,16.238,16.170,3,127,130
1784772069164,2026-07-23T02:01:09.164Z,-23.6058464,-46.8364356,825.799,16.445,16.280,3,127,130
1784772069219,2026-07-23T02:01:09.219Z,-23.6058477,-46.8364443,825.669,16.473,16.490,3,127,130
1784772069274,2026-07-23T02:01:09.274Z,-23.6058491,-46.8364529,825.553,16.421,16.520,3,127,130
1784772069329,2026-07-23T02:01:09.329Z,-23.6058507,-46.8364615,825.399,16.471,16.470,3,127,130
1784772069384,2026-07-23T02:01:09.384Z,-23.6058524,-46.8364700,825.314,16.360,16.520,3,127,130
1784772069439,2026-07-23T02:01:09.439Z,-23.6058545,-46.8364784,825.243,16.284,16.410,3,127,130
1784772069494,2026-07-23T02:01:09.494Z,-23.6058571,-46.8364872,825.165,16.524,16.330,3,127,131
1784772069549,2026-07-23T02:01:09.549Z,-23.6058603,-46.8364959,825.132,16.729,16.570,3,127,131
1784772069604,2026-07-23T02:01:09.604Z,-23.6058634,-46.8365041,825.100,16.591,16.780,3,127,131
1784772069659,2026-07-23T02:01:09.659Z,-23.6058668,-46.8365121,825.037,16.505,16.640,3,127,131
1784772069714,2026-07-23T02:01:09.714Z,-23.6058707,-46.8365202,825.007,16.539,16.550,3,127,131
1784772069769,2026-07-23T02:01:09.769Z,-23.6058746,-46.8365284,824.988,16.707,16.580,3,127,131
1784772069824,2026-07-23T02:01:09.824Z,-23.6058788,-46.8365365,824.932,16.876,16.750,3,127,131
1784772069879,2026-07-23T02:01:09.879Z,-23.6058831,-46.8365443,824.848,16.876,16.920,3,127,131
1784772069934,2026-07-23T02:01:09.934Z,-23.6058874,-46.8365521,824.775,16.876,16.920,3,127,131
1784772069989,2026-07-23T02:01:09.989Z,-23.6058918,-46.8365600,824.662,17.037,16.920,3,127,131
1784772070044,2026-07-23T02:01:10.044Z,-23.6058961,-46.8365680,824.561,17.164,17.080,3,127,131
1784772070099,2026-07-23T02:01:10.099Z,-23.6059003,-46.8365761,824.479,17.198,17.210,3,127,131
1784772070154,2026-07-23T02:01:10.154Z,-23.6059044,-46.8365841,824.384,17.233,17.240,3,127,131
1784772070209,2026-07-23T02:01:10.209Z,-23.6059084,-46.8365923,824.291,17.274,17.280,3,127,131
1784772070264,2026-07-23T02:01:10.264Z,-23.6059124,-46.8366005,824.170,17.351,17.320,3,127,131
1784772070319,2026-07-23T02:01:10.319Z,-23.6059161,-46.8366090,824.074,17.454,17.400,3,127,131
1784772070374,2026-07-23T02:01:10.374Z,-23.6059200,-46.8366177,824.013,17.642,17.500,3,127,131
1784772070429,2026-07-23T02:01:10.429Z,-23.6059235,-46.8366265,824.014,17.667,17.690,3,127,131
1784772070484,2026-07-23T02:01:10.484Z,-23.6059300,-46.8366438,823.813,17.501,17.710,3,127,132
1784772070545,2026-07-23T02:01:10.545Z,-23.6059328,-46.8366528,823.651,17.697,17.550,3,127,132
1784772070606,2026-07-23T02:01:10.606Z,-23.6059357,-46.8366622,823.561,17.938,17.750,3,127,132
1784772070668,2026-07-23T02:01:10.668Z,-23.6059384,-46.8366715,823.465,18.032,17.990,3,127,132
1784772070729,2026-07-23T02:01:10.729Z,-23.6059409,-46.8366807,823.415,17.925,18.090,3,127,132
1784772070791,2026-07-23T02:01:10.791Z,-23.6059429,-46.8366901,823.341,17.882,17.980,3,127,132
1784772070852,2026-07-23T02:01:10.852Z,-23.6059445,-46.8366997,823.230,17.927,17.940,3,127,132
1784772070914,2026-07-23T02:01:10.914Z,-23.6059459,-46.8367094,823.108,18.086,17.980,3,127,132
1784772070975,2026-07-23T02:01:10.975Z,-23.6059475,-46.8367190,822.959,18.150,18.140,3,127,132
1784772071037,2026-07-23T02:01:11.037Z,-23.6059487,-46.8367282,822.805,17.991,18.210,3,127,132
1784772071098,2026-07-23T02:01:11.098Z,-23.6059499,-46.8367377,822.623,18.033,18.060,3,127,132
1784772071160,2026-07-23T02:01:11.160Z,-23.6059507,-46.8367473,822.438,18.102,18.100,3,127,132
1784772071221,2026-07-23T02:01:11.221Z,-23.6059512,-46.8367568,822.289,18.056,18.180,3,127,132
1784772071283,2026-07-23T02:01:11.283Z,-23.6059514,-46.8367669,822.174,18.296,18.130,3,127,132
1784772071344,2026-07-23T02:01:11.344Z,-23.6059514,-46.8367765,822.003,18.226,18.370,3,127,132
1784772071406,2026-07-23T02:01:11.406Z,-23.6059512,-46.8367861,821.855,18.155,18.310,3,127,132
1784772071467,2026-07-23T02:01:11.467Z,-23.6059514,-46.8367949,821.623,17.775,18.240,3,127,132
1784772071529,2026-07-23T02:01:11.529Z,-23.6059501,-46.8368145,821.416,18.143,17.870,3,136,133
1784772071584,2026-07-23T02:01:11.584Z,-23.6059482,-46.8368240,821.349,18.099,18.240,3,136,133
1784772071639,2026-07-23T02:01:11.639Z,-23.6059464,-46.8368341,821.306,18.325,18.190,3,136,133
1784772071694,2026-07-23T02:01:11.694Z,-23.6059443,-46.8368441,821.205,18.534,18.410,3,136,133
1784772071749,2026-07-23T02:01:11.749Z,-23.6059421,-46.8368537,821.129,18.552,18.620,3,136,133
1784772071804,2026-07-23T02:01:11.804Z,-23.6059396,-46.8368638,821.092,18.709,18.640,3,136,133
1784772071859,2026-07-23T02:01:11.859Z,-23.6059371,-46.8368735,821.038,18.707,18.790,3,136,133
1784772071914,2026-07-23T02:01:11.914Z,-23.6059345,-46.8368830,820.948,18.646,18.790,3,136,133
1784772071969,2026-07-23T02:01:11.969Z,-23.6059312,-46.8368929,820.880,18.887,18.730,3,136,133
1784772072024,2026-07-23T02:01:12.024Z,-23.6059276,-46.8369024,820.834,18.903,18.960,3,136,133
1784772072079,2026-07-23T02:01:12.079Z,-23.6059232,-46.8369118,820.766,19.045,18.980,3,136,133
1784772072134,2026-07-23T02:01:12.134Z,-23.6059185,-46.8369210,820.624,19.232,19.120,3,136,133
1784772072189,2026-07-23T02:01:12.189Z,-23.6059141,-46.8369298,820.612,19.017,19.310,3,136,133
1784772072244,2026-07-23T02:01:12.244Z,-23.6059090,-46.8369387,820.556,19.120,19.090,3,136,133
1784772072299,2026-07-23T02:01:12.299Z,-23.6059038,-46.8369474,820.546,19.180,19.190,3,136,133
1784772072354,2026-07-23T02:01:12.354Z,-23.6058987,-46.8369556,820.532,18.903,19.240,3,136,133
1784772072409,2026-07-23T02:01:12.409Z,-23.6058933,-46.8369641,820.467,19.061,18.970,3,136,133
1784772072464,2026-07-23T02:01:12.464Z,-23.6058881,-46.8369727,820.439,19.077,19.120,3,136,133
1784772072519,2026-07-23T02:01:12.519Z,-23.6058824,-46.8369811,820.432,19.106,19.130,3,127,134
1784772072574,2026-07-23T02:01:12.574Z,-23.6058766,-46.8369890,820.421,18.982,19.160,3,127,134
1784772072629,2026-07-23T02:01:12.629Z,-23.6058705,-46.8369970,820.375,19.060,19.030,3,127,134
1784772072684,2026-07-23T02:01:12.684Z,-23.6058643,-46.8370048,820.336,19.098,19.110,3,127,134
1784772072739,2026-07-23T02:01:12.739Z,-23.6058577,-46.8370125,820.375,19.116,19.150,3,127,134
1784772072794,2026-07-23T02:01:12.794Z,-23.6058509,-46.8370200,820.390,19.188,19.160,3,127,134
1784772072849,2026-07-23T02:01:12.849Z,-23.6058441,-46.8370271,820.339,19.128,19.230,3,127,134
1784772072904,2026-07-23T02:01:12.904Z,-23.6058370,-46.8370342,820.326,19.189,19.170,3,127,134
1784772072959,2026-07-23T02:01:12.959Z,-23.6058298,-46.8370404,820.256,19.030,19.230,3,127,134
1784772073014,2026-07-23T02:01:13.014Z,-23.6058222,-46.8370465,820.241,19.013,19.070,3,127,134
1784772073069,2026-07-23T02:01:13.069Z,-23.6058144,-46.8370521,820.199,18.881,19.050,3,127,134
1784772073124,2026-07-23T02:01:13.124Z,-23.6058067,-46.8370576,820.166,18.786,18.920,3,127,134
1784772073179,2026-07-23T02:01:13.179Z,-23.6057986,-46.8370627,820.126,18.797,18.820,3,127,134
1784772073234,2026-07-23T02:01:13.234Z,-23.6057888,-46.8370653,820.023,18.834,18.830,3,127,134
1784772073289,2026-07-23T02:01:13.289Z,-23.6057795,-46.8370684,820.016,18.802,18.870,3,127,134
1784772073344,2026-07-23T02:01:13.344Z,-23.6057706,-46.8370719,820.004,18.751,18.840,3,127,134
1784772073399,2026-07-23T02:01:13.399Z,-23.6057614,-46.8370752,819.958,18.863,18.780,3,127,134
1784772073454,2026-07-23T02:01:13.454Z,-23.6057528,-46.8370791,819.914,18.817,18.890,3,127,134
1784772073509,2026-07-23T02:01:13.509Z,-23.6057356,-46.8370864,819.844,18.646,18.850,3,127,135
1784772073567,2026-07-23T02:01:13.567Z,-23.6057266,-46.8370894,819.859,18.719,18.680,3,127,135
1784772073625,2026-07-23T02:01:13.625Z,-23.6057176,-46.8370925,819.870,18.795,18.750,3,127,135
1784772073683,2026-07-23T02:01:13.683Z,-23.6057087,-46.8370957,819.916,18.732,18.820,3,127,135
1784772073741,2026-07-23T02:01:13.741Z,-23.6056996,-46.8370985,819.916,18.809,18.760,3,127,135
1784772073800,2026-07-23T02:01:13.800Z,-23.6056906,-46.8371007,819.919,18.762,18.830,3,127,135
1784772073858,2026-07-23T02:01:13.858Z,-23.6056818,-46.8371029,819.958,18.521,18.780,3,127,135
1784772073916,2026-07-23T02:01:13.916Z,-23.6056731,-46.8371054,819.982,18.300,18.540,3,127,135
1784772073974,2026-07-23T02:01:13.974Z,-23.6056640,-46.8371081,820.058,18.494,18.320,3,127,135
1784772074033,2026-07-23T02:01:14.033Z,-23.6056548,-46.8371109,820.109,18.747,18.510,3,127,135
1784772074091,2026-07-23T02:01:14.091Z,-23.6056456,-46.8371138,820.150,18.950,18.760,3,127,135
1784772074149,2026-07-23T02:01:14.149Z,-23.6056362,-46.8371165,820.194,19.078,18.960,3,127,135
1784772074207,2026-07-23T02:01:14.207Z,-23.6056269,-46.8371191,820.280,19.150,19.090,3,127,135
1784772074266,2026-07-23T02:01:14.266Z,-23.6056176,-46.8371221,820.378,19.182,19.160,3,127,135
1784772074324,2026-07-23T02:01:14.324Z,-23.6056086,-46.8371251,820.438,19.080,19.190,3,127,135
1784772074382,2026-07-23T02:01:14.382Z,-23.6055996,-46.8371283,820.475,18.994,19.080,3,127,135
1784772074440,2026-07-23T02:01:14.440Z,-23.6055907,-46.8371313,820.489,18.901,19.000,3,127,135
1784772074499,2026-07-23T02:01:14.499Z,-23.6055728,-46.8371369,820.448,18.801,18.900,3,127,136
1784772074557,2026-07-23T02:01:14.557Z,-23.6055636,-46.8371397,820.445,18.963,18.810,3,127,136
1784772074615,2026-07-23T02:01:14.615Z,-23.6055543,-46.8371425,820.525,19.023,18.970,3,127,136
1784772074673,2026-07-23T02:01:14.673Z,-23.6055450,-46.8371457,820.659,19.129,19.030,3,127,136
1784772074731,2026-07-23T02:01:14.731Z,-23.6055361,-46.8371488,820.729,18.980,19.130,3,127,136
1784772074790,2026-07-23T02:01:14.790Z,-23.6055272,-46.8371517,820.752,18.877,18.980,3,127,136
1784772074848,2026-07-23T02:01:14.848Z,-23.6055182,-46.8371547,820.763,18.864,18.880,3,127,136
1784772074906,2026-07-23T02:01:14.906Z,-23.6055092,-46.8371575,820.758,18.879,18.860,3,127,136
1784772074964,2026-07-23T02:01:14.964Z,-23.6055000,-46.8371604,820.790,18.998,18.880,3,127,136
1784772075023,2026-07-23T02:01:15.023Z,-23.6054909,-46.8371634,820.826,19.039,19.000,3,127,136
1784772075081,2026-07-23T02:01:15.081Z,-23.6054819,-46.8371662,820.882,18.980,19.040,3,127,136
1784772075139,2026-07-23T02:01:15.139Z,-23.6054727,-46.8371691,820.924,18.981,18.980,3,127,136
1784772075197,2026-07-23T02:01:15.197Z,-23.6054636,-46.8371719,820.951,18.999,18.980,3,127,136
1784772075256,2026-07-23T02:01:15.256Z,-23.6054544,-46.8371746,820.978,19.011,19.000,3,127,136
1784772075314,2026-07-23T02:01:15.314Z,-23.6054451,-46.8371774,821.013,19.118,19.010,3,127,136
1784772075372,2026-07-23T02:01:15.372Z,-23.6054358,-46.8371802,821.049,19.183,19.120,3,127,136
1784772075430,2026-07-23T02:01:15.430Z,-23.6054266,-46.8371829,821.094,19.131,19.180,3,127,136
1784772075489,2026-07-23T02:01:15.489Z,-23.6054080,-46.8371884,821.125,19.325,19.130,3,127,137
1784772075550,2026-07-23T02:01:15.550Z,-23.6053987,-46.8371911,821.170,19.268,19.320,3,127,137
1784772075611,2026-07-23T02:01:15.611Z,-23.6053894,-46.8371937,821.235,19.198,19.270,3,127,137
1784772075673,2026-07-23T02:01:15.673Z,-23.6053802,-46.8371961,821.277,19.146,19.200,3,127,137
1784772075734,2026-07-23T02:01:15.734Z,-23.6053708,-46.8371984,821.298,19.198,19.150,3,127,137
1784772075796,2026-07-23T02:01:15.796Z,-23.6053614,-46.8372006,821.314,19.244,19.200,3,127,137
1784772075857,2026-07-23T02:01:15.857Z,-23.6053520,-46.8372025,821.347,19.195,19.250,3,127,137
1784772075919,2026-07-23T02:01:15.919Z,-23.6053427,-46.8372046,821.392,19.167,19.200,3,127,137
1784772075980,2026-07-23T02:01:15.980Z,-23.6053332,-46.8372065,821.424,19.224,19.170,3,127,137
1784772076042,2026-07-23T02:01:16.042Z,-23.6053238,-46.8372084,821.445,19.259,19.230,3,127,137
1784772076103,2026-07-23T02:01:16.103Z,-23.6053144,-46.8372102,821.520,19.255,19.260,3,127,137
1784772076165,2026-07-23T02:01:16.165Z,-23.6053050,-46.8372118,821.532,19.308,19.260,3,127,137
1784772076226,2026-07-23T02:01:16.226Z,-23.6052957,-46.8372136,821.579,19.271,19.310,3,127,137
1784772076288,2026-07-23T02:01:16.288Z,-23.6052863,-46.8372152,821.603,19.184,19.270,3,127,137
1784772076349,2026-07-23T02:01:16.349Z,-23.6052767,-46.8372166,821.665,19.358,19.190,3,127,137
1784772076411,2026-07-23T02:01:16.411Z,-23.6052671,-46.8372178,821.698,19.438,19.360,3,127,137
1784772076472,2026-07-23T02:01:16.472Z,-23.6052577,-46.8372193,821.735,19.330,19.440,3,127,137
1784772076534,2026-07-23T02:01:16.534Z,-23.6052387,-46.8372216,821.812,19.322,19.330,3,127,138
1784772076586,2026-07-23T02:01:16.586Z,-23.6052289,-46.8372223,821.883,19.422,19.320,3,127,138
1784772076638,2026-07-23T02:01:16.638Z,-23.6052195,-46.8372229,821.948,19.300,19.430,3,127,138
1784772076690,2026-07-23T02:01:16.690Z,-23.6052100,-46.8372233,821.970,19.266,19.300,3,127,138
1784772076742,2026-07-23T02:01:16.742Z,-23.6052005,-46.8372236,822.065,19.193,19.270,3,127,138
1784772076794,2026-07-23T02:01:16.794Z,-23.6051911,-46.8372239,822.121,19.109,19.200,3,127,138
1784772076846,2026-07-23T02:01:16.846Z,-23.6051816,-46.8372238,822.170,19.139,19.110,3,127,138
1784772076898,2026-07-23T02:01:16.898Z,-23.6051720,-46.8372236,822.187,19.222,19.140,3,127,138
1784772076950,2026-07-23T02:01:16.950Z,-23.6051624,-46.8372230,822.235,19.293,19.230,3,127,138
1784772077002,2026-07-23T02:01:17.002Z,-23.6051528,-46.8372223,822.293,19.272,19.300,3,127,138
1784772077055,2026-07-23T02:01:17.055Z,-23.6051434,-46.8372214,822.378,19.106,19.280,3,127,138
1784772077107,2026-07-23T02:01:17.107Z,-23.6051340,-46.8372204,822.443,19.041,19.110,3,127,138
1784772077159,2026-07-23T02:01:17.159Z,-23.6051246,-46.8372192,822.513,18.986,19.050,3,127,138
1784772077211,2026-07-23T02:01:17.211Z,-23.6051154,-46.8372181,822.601,18.834,18.990,3,127,138
1784772077263,2026-07-23T02:01:17.263Z,-23.6051060,-46.8372164,822.629,18.934,18.840,3,127,138
1784772077315,2026-07-23T02:01:17.315Z,-23.6050966,-46.8372146,822.697,18.997,18.940,3,127,138
1784772077367,2026-07-23T02:01:17.367Z,-23.6050873,-46.8372126,822.750,18.949,19.010,3,127,138
1784772077419,2026-07-23T02:01:17.419Z,-23.6050780,-46.8372102,822.816,18.950,18.960,3,127,138
1784772077471,2026-07-23T02:01:17.471Z,-23.6050689,-46.8372077,822.878,18.943,18.960,3,127,138
1784772077524,2026-07-23T02:01:17.524Z,-23.6050597,-46.8372048,822.917,18.995,18.950,3,127,139
1784772077582,2026-07-23T02:01:17.582Z,-23.6050507,-46.8372015,822.939,19.023,19.010,3,127,139
1784772077640,2026-07-23T02:01:17.640Z,-23.6050418,-46.8371982,822.987,18.969,19.030,3,127,139
1784772077698,2026-07-23T02:01:17.698Z,-23.6050327,-46.8371944,823.070,19.082,18.980,3,127,139
1784772077756,2026-07-23T02:01:17.756Z,-23.6050240,-46.8371906,823.163,18.933,19.090,3,127,139
1784772077815,2026-07-23T02:01:17.815Z,-23.6050154,-46.8371865,823.241,18.883,18.950,3,127,139
1784772077873,2026-07-23T02:01:17.873Z,-23.6050067,-46.8371822,823.308,18.989,18.900,3,127,139
1784772077931,2026-07-23T02:01:17.931Z,-23.6049980,-46.8371779,823.372,19.064,19.000,3,127,139
1784772077989,2026-07-23T02:01:17.989Z,-23.6049892,-46.8371738,823.411,19.118,19.080,3,127,139
1784772078048,2026-07-23T02:01:18.048Z,-23.6049807,-46.8371697,823.440,18.974,19.130,3,127,139
1784772078106,2026-07-23T02:01:18.106Z,-23.6049723,-46.8371655,823.497,18.800,18.990,3,127,139
1784772078164,2026-07-23T02:01:18.164Z,-23.6049638,-46.8371611,823.556,18.843,18.810,3,127,139
1784772078222,2026-07-23T02:01:18.222Z,-23.6049554,-46.8371564,823.598,18.886,18.860,3,127,139
1784772078281,2026-07-23T02:01:18.281Z,-23.6049471,-46.8371517,823.656,18.885,18.900,3,127,139
1784772078339,2026-07-23T02:01:18.339Z,-23.6049387,-46.8371469,823.716,18.930,18.900,3,127,139
1784772078397,2026-07-23T02:01:18.397Z,-23.6049303,-46.8371421,823.798,18.907,18.950,3,127,139
1784772078455,2026-07-23T02:01:18.455Z,-23.6049222,-46.8371371,823.839,18.899,18.920,3,127,139
1784772078514,2026-07-23T02:01:18.514Z,-23.6049059,-46.8371271,823.953,18.780,18.920,3,127,140
1784772078575,2026-07-23T02:01:18.575Z,-23.6048980,-46.8371220,824.012,18.652,18.800,3,127,140
1784772078636,2026-07-23T02:01:18.636Z,-23.6048901,-46.8371167,824.056,18.642,18.670,3,127,140
1784772078698,2026-07-23T02:01:18.698Z,-23.6048825,-46.8371113,824.112,18.503,18.660,3,127,140
1784772078759,2026-07-23T02:01:18.759Z,-23.6048750,-46.8371060,824.173,18.296,18.520,3,127,140
1784772078821,2026-07-23T02:01:18.821Z,-23.6048678,-46.8371006,824.229,18.067,18.310,3,127,140
1784772078882,2026-07-23T02:01:18.882Z,-23.6048608,-46.8370949,824.284,17.883,18.090,3,127,140
1784772078944,2026-07-23T02:01:18.944Z,-23.6048541,-46.8370891,824.340,17.651,17.900,3,127,140
1784772079005,2026-07-23T02:01:19.005Z,-23.6048477,-46.8370834,824.395,17.271,17.670,3,127,140
1784772079067,2026-07-23T02:01:19.067Z,-23.6048414,-46.8370775,824.445,17.046,17.290,3,127,140
1784772079128,2026-07-23T02:01:19.128Z,-23.6048350,-46.8370715,824.499,16.972,17.070,3,127,140
1784772079190,2026-07-23T02:01:19.190Z,-23.6048289,-46.8370657,824.563,16.719,16.990,3,127,140
1784772079251,2026-07-23T02:01:19.251Z,-23.6048231,-46.8370599,824.614,16.432,16.740,3,127,140
1784772079313,2026-07-23T02:01:19.313Z,-23.6048174,-46.8370541,824.647,16.151,16.460,3,127,140
1784772079374,2026-07-23T02:01:19.374Z,-23.6048118,-46.8370482,824.716,15.992,16.170,3,127,140
1784772079436,2026-07-23T02:01:19.436Z,-23.6048064,-46.8370423,824.759,15.723,16.020,3,127,140
1784772079497,2026-07-23T02:01:19.497Z,-23.6048014,-46.8370364,824.788,15.420,15.750,3,127,140
1784772079559,2026-07-23T02:01:19.559Z,-23.6047920,-46.8370242,824.890,14.936,15.440,3,127,141
1784772079617,2026-07-23T02:01:19.617Z,-23.6047883,-46.8370178,824.920,14.562,14.960,3,127,141
1784772079675,2026-07-23T02:01:19.675Z,-23.6047844,-46.8370117,824.999,14.280,14.590,3,127,141
1784772079734,2026-07-23T02:01:19.734Z,-23.6047808,-46.8370055,825.087,14.030,14.310,3,127,141
1784772079792,2026-07-23T02:01:19.792Z,-23.6047776,-46.8369990,825.077,13.857,14.060,3,127,141
1784772079851,2026-07-23T02:01:19.851Z,-23.6047747,-46.8369926,825.107,13.593,13.880,3,127,141
1784772079909,2026-07-23T02:01:19.909Z,-23.6047718,-46.8369863,825.190,13.396,13.620,3,127,141
1784772079968,2026-07-23T02:01:19.968Z,-23.6047692,-46.8369800,825.266,13.135,13.420,3,127,141
1784772080026,2026-07-23T02:01:20.026Z,-23.6047671,-46.8369738,825.351,12.831,13.160,3,127,141
1784772080084,2026-07-23T02:01:20.084Z,-23.6047652,-46.8369675,825.379,12.571,12.860,3,127,141
1784772080143,2026-07-23T02:01:20.143Z,-23.6047635,-46.8369614,825.447,12.247,12.600,3,127,141
1784772080201,2026-07-23T02:01:20.201Z,-23.6047622,-46.8369555,825.542,11.905,12.280,3,127,141
1784772080260,2026-07-23T02:01:20.260Z,-23.6047610,-46.8369497,825.636,11.590,11.940,3,127,141
1784772080318,2026-07-23T02:01:20.318Z,-23.6047600,-46.8369438,825.723,11.361,11.630,3,127,141
1784772080377,2026-07-23T02:01:20.377Z,-23.6047593,-46.8369381,825.830,11.108,11.400,3,127,141
1784772080435,2026-07-23T02:01:20.435Z,-23.6047586,-46.8369320,825.901,11.137,11.150,3,127,141
1784772080494,2026-07-23T02:01:20.494Z,-23.6047582,-46.8369258,825.953,11.258,11.180,3,127,142
1784772080549,2026-07-23T02:01:20.549Z,-23.6047580,-46.8369136,826.054,11.206,11.300,3,127,142
1784772080604,2026-07-23T02:01:20.604Z,-23.6047589,-46.8369077,826.142,11.089,11.250,3,127,142
1784772080659,2026-07-23T02:01:20.659Z,-23.6047600,-46.8369020,826.208,11.012,11.130,3,127,142
1784772080714,2026-07-23T02:01:20.714Z,-23.6047614,-46.8368965,826.299,10.829,11.060,3,127,142
1784772080769,2026-07-23T02:01:20.769Z,-23.6047630,-46.8368912,826.341,10.678,10.880,3,127,142
1784772080824,2026-07-23T02:01:20.824Z,-23.6047648,-46.8368860,826.377,10.592,10.730,3,127,142
1784772080879,2026-07-23T02:01:20.879Z,-23.6047669,-46.8368807,826.399,10.598,10.640,3,127,142
1784772080934,2026-07-23T02:01:20.934Z,-23.6047691,-46.8368757,826.441,10.532,10.640,3,127,142
1784772080989,2026-07-23T02:01:20.989Z,-23.6047712,-46.8368709,826.513,10.328,10.580,3,127,142
1784772081044,2026-07-23T02:01:21.044Z,-23.6047735,-46.8368661,826.597,10.244,10.370,3,127,142
1784772081099,2026-07-23T02:01:21.099Z,-23.6047760,-46.8368615,826.649,10.127,10.290,3,127,142
1784772081154,2026-07-23T02:01:21.154Z,-23.6047787,-46.8368574,826.708,9.905,10.180,3,127,142
1784772081209,2026-07-23T02:01:21.209Z,-23.6047817,-46.8368532,826.752,9.896,9.950,3,127,142
1784772081264,2026-07-23T02:01:21.264Z,-23.6047850,-46.8368490,826.801,10.014,9.940,3,127,142
1784772081319,2026-07-23T02:01:21.319Z,-23.6047887,-46.8368454,826.858,10.032,10.060,3,127,142
1784772081374,2026-07-23T02:01:21.374Z,-23.6047923,-46.8368421,826.913,9.860,10.080,3,127,142
1784772081429,2026-07-23T02:01:21.429Z,-23.6047963,-46.8368388,826.923,9.960,9.910,3,127,142
1784772081484,2026-07-23T02:01:21.484Z,-23.6048042,-46.8368327,826.993,9.853,10.000,3,127,143
1784772081542,2026-07-23T02:01:21.542Z,-23.6048084,-46.8368299,827.007,9.864,9.900,3,127,143
1784772081600,2026-07-23T02:01:21.600Z,-23.6048127,-46.8368271,827.015,9.974,9.900,3,127,143
1784772081658,2026-07-23T02:01:21.658Z,-23.6048175,-46.8368245,826.985,10.266,10.010,3,127,143
1784772081716,2026-07-23T02:01:21.716Z,-23.6048224,-46.8368225,826.995,10.383,10.300,3,127,143
1784772081774,2026-07-23T02:01:21.774Z,-23.6048271,-46.8368204,827.009,10.291,10.410,3,127,143
1784772081832,2026-07-23T02:01:21.832Z,-23.6048319,-46.8368187,827.056,10.266,10.320,3,127,143
1784772081890,2026-07-23T02:01:21.890Z,-23.6048368,-46.8368174,827.035,10.229,10.300,3,127,143
1784772081948,2026-07-23T02:01:21.948Z,-23.6048417,-46.8368165,827.031,10.142,10.260,3,127,143
1784772082006,2026-07-23T02:01:22.006Z,-23.6048467,-46.8368157,827.037,10.200,10.170,3,127,143
1784772082064,2026-07-23T02:01:22.064Z,-23.6048520,-46.8368157,826.993,10.331,10.220,3,127,143
1784772082122,2026-07-23T02:01:22.122Z,-23.6048572,-46.8368161,826.922,10.333,10.350,3,127,143
1784772082180,2026-07-23T02:01:22.180Z,-23.6048625,-46.8368166,826.908,10.506,10.350,3,127,143
1784772082238,2026-07-23T02:01:22.238Z,-23.6048679,-46.8368174,826.883,10.626,10.520,3,127,143
1784772082296,2026-07-23T02:01:22.296Z,-23.6048732,-46.8368189,826.874,10.723,10.640,3,127,143
1784772082354,2026-07-23T02:01:22.354Z,-23.6048783,-46.8368203,826.884,10.702,10.730,3,127,143
1784772082412,2026-07-23T02:01:22.412Z,-23.6048834,-46.8368220,826.861,10.698,10.710,3,127,143
1784772082470,2026-07-23T02:01:22.470Z,-23.6048885,-46.8368240,826.824,10.811,10.710,3,127,143
1784772082529,2026-07-23T02:01:22.529Z,-23.6048934,-46.8368263,826.790,10.796,10.820,3,127,144
1784772082587,2026-07-23T02:01:22.587Z,-23.6048983,-46.8368291,826.750,10.883,10.800,3,127,144
1784772082645,2026-07-23T02:01:22.645Z,-23.6049031,-46.8368322,826.719,11.050,10.890,3,127,144
1784772082703,2026-07-23T02:01:22.703Z,-23.6049078,-46.8368352,826.711,11.064,11.050,3,127,144
1784772082761,2026-07-23T02:01:22.761Z,-23.6049124,-46.8368384,826.653,11.086,11.070,3,127,144
1784772082820,2026-07-23T02:01:22.820Z,-23.6049170,-46.8368421,826.605,11.227,11.090,3,127,144
1784772082878,2026-07-23T02:01:22.878Z,-23.6049215,-46.8368459,826.557,11.355,11.230,3,127,144
1784772082936,2026-07-23T02:01:22.936Z,-23.6049259,-46.8368501,826.510,11.531,11.360,3,127,144
1784772082994,2026-07-23T02:01:22.994Z,-23.6049305,-46.8368544,826.412,11.849,11.530,3,127,144
1784772083053,2026-07-23T02:01:23.053Z,-23.6049349,-46.8368586,826.367,11.900,11.850,3,127,144
1784772083111,2026-07-23T02:01:23.111Z,-23.6049392,-46.8368629,826.293,11.898,11.900,3,127,144
1784772083169,2026-07-23T02:01:23.169Z,-23.6049435,-46.8368673,826.244,11.948,11.900,3,127,144
1784772083227,2026-07-23T02:01:23.227Z,-23.6049477,-46.8368718,826.212,11.937,11.950,3,127,144
1784772083286,2026-07-23T02:01:23.286Z,-23.6049520,-46.8368765,826.159,12.160,11.940,3,127,144
1784772083344,2026-07-23T02:01:23.344Z,-23.6049565,-46.8368811,826.119,12.318,12.160,3,127,144
1784772083402,2026-07-23T02:01:23.402Z,-23.6049609,-46.8368858,826.090,12.436,12.320,3,127,144
1784772083460,2026-07-23T02:01:23.460Z,-23.6049655,-46.8368903,826.069,12.468,12.440,3,127,144
1784772083519,2026-07-23T02:01:23.519Z,-23.6049699,-46.8368947,826.039,12.395,12.470,3,127,145
